"Date","Price","Address","FullMarketPrice","County","RoutingKey","NewDwelling"
"02/05/2012","905000.00","3 RAGLAN ROAD, BALLSBRIDGE, DUBLIN 4, DUBLIN","TRUE","Dublin","D04","FALSE"
"02/05/2012","175000.00","55 BROOKWOOD AVENUE, ARTANE, DUBLIN 5, DUBLIN 5, DUBLIN","TRUE","Dublin","D05","FALSE"
"02/05/2012","205000.00","56 MALAHIDE ROAD, CLONTARF, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"02/05/2012","78100.00","6 DRUMCLIFFE ROAD, CABRA, DUBLIN 7, DUBLIN","FALSE","Dublin","D07","FALSE"
"02/05/2012","145700.00","6 EAGLEWOOD HOUSE, ROCHESTOWN AVENUE, DUNLAOGHAIRE, DUBLIN","TRUE","Dublin","NA","FALSE"
"02/05/2012","150000.00","74 PROSPECT AVENUE, GLASNEVIN, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"02/05/2012","325000.00","77 SEABURY CRESCENT, MALAHIDE, DUBLIN","TRUE","Dublin","K36","FALSE"
"02/05/2012","430000.00","81 BALLYTORE ROAD, RATHFARNHAM, DUBLIN","TRUE","Dublin","D14","FALSE"
"02/05/2012","49000.00","821 RATOATH ROAD, FINGLAS, DUBLIN 11, DUBLIN","FALSE","Dublin","D11","FALSE"
"02/05/2012","260000.00","9 CABINTEELY WAY, LONG MEADOW, CABINTEELY, DUBLIN","TRUE","Dublin","NA","FALSE"
"02/05/2012","163500.00","9 CUL NA GREINE, OLD BAWN, TALLAGHT, DUBLIN","TRUE","Dublin","D24","FALSE"
"02/05/2012","240000.00","APARTMENT 14, PARK HOUSE, 77 SIR JOHN ROGERSONS QUAY, DUBLIN 2, DUBLIN","TRUE","Dublin","NA","FALSE"
"02/05/2012","233481.00","APARTMENT 3, CASTLEPARK COURT, DALKEY, DUBLIN","TRUE","Dublin","NA","TRUE"
"02/05/2012","131500.00","APT 158 BELGROVE PARK, MOUNT PROSPECT LAWNS, CLONTARF, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"02/05/2012","363436.12","APT. NO. 3, SHREWSBURY SQUARE, SANDYMOUNT AVENUE DUBLIN 4, DUBLIN","TRUE","Dublin","D04","TRUE"
"02/05/2012","1015000.00","GORTANELL, BLACKWOOD LANE, MALAHIDE, DUBLIN","TRUE","Dublin","K36","FALSE"
"01/05/2012","132159.00","10 STRATTON WALK, ADAMSTOWN SQUARE, ADAMSTOWN, DUBLIN","TRUE","Dublin","NA","TRUE"
"01/05/2012","208000.00","12 BERWICK COURT, SWORDS","TRUE","Dublin","K67","FALSE"
"01/05/2012","371000.00","124 ABBEYFIELD, KILLESTER, DUBLIN 5, DUBLIN","TRUE","Dublin","D05","FALSE"
"01/05/2012","270000.00","137 MOYVILLE, RATHFARNHAM, DUBLIN 16, DUBLIN","TRUE","Dublin","D16","FALSE"
"01/05/2012","165000.00","14 ACHILL HOUSE, CUSTOMS HOUSE SQUARE, IFSC, DUBLIN 1, DUBLIN","TRUE","Dublin","NA","FALSE"
"01/05/2012","322500.00","14 EDEN PARK AVENUE, DUNDRUM, DUBLIN","TRUE","Dublin","NA","FALSE"
"01/05/2012","600000.00","14 GILFORD ROAD, SANDYMOUNT, DUBLIN","TRUE","Dublin","D04","FALSE"
"01/05/2012","105000.00","15 OAKWOOD PARK, FINGLAS EAST, DUBLIN 11, DUBLIN 11, DUBLIN","FALSE","Dublin","D11","FALSE"
"01/05/2012","435000.00","15 SYDNEY AVENUE, BLACKROCK, CO. DUBLIN, DUBLIN","TRUE","Dublin","A94","FALSE"
"01/05/2012","185000.00","16 PORTERSGATE AVENUE, CLONSILLA, DUBLIN 15, DUBLIN","TRUE","Dublin","D15","FALSE"
"01/05/2012","645000.00","17 ROEBUCK PARK, GOATSTOWN, DUBLIN 14, DUBLIN","TRUE","Dublin","D14","FALSE"
"01/05/2012","367000.00","176A ORWELL PARK VIEW, TEMPLEOGUE, DUBLIN 6W, DUBLIN","TRUE","Dublin","NA","FALSE"
"01/05/2012","154185.00","1/1A HYDE SQUARE, SOUTH CIRCULAR ROAD, DUBLIN 8, DUBLIN","TRUE","Dublin","D08","TRUE"
"01/05/2012","189000.00","2 ALLENDALE PLACE, CLONSILLA, DUBLIN 15","TRUE","Dublin","D15","FALSE"
"01/05/2012","312000.00","2 HILL COTTAGES, KILLINEY HILL ROAD, KILLINEY, DUBLIN","TRUE","Dublin","A96","FALSE"
"01/05/2012","290000.00","26 MILESIAN GROVE, SWORDS, DUBLIN","TRUE","Dublin","K67","FALSE"
"01/05/2012","177000.00","33  SHANDON ROAD, PHIBSBORO, DUBLIN 7, DUBLIN 7, DUBLIN","TRUE","Dublin","D07","FALSE"
"01/05/2012","590000.00","38 VICTORIA STREET, PORTOBELLO, DUBLIN","TRUE","Dublin","NA","FALSE"
"01/05/2012","242500.00","42 SANDFORD WOODS, SWORDS, DUBLIN","TRUE","Dublin","K67","FALSE"
"01/05/2012","499000.00","44 CALLARY ROAD, MOUNT MERRION, DUBLIN","TRUE","Dublin","A94","FALSE"
"01/05/2012","240000.00","5 GOLF LINKS ROAD, SKERRIES, DUBLIN","TRUE","Dublin","K34","FALSE"
"01/05/2012","360000.00","53 FOXFIELD AVENUE, RAHENY, DUBLIN","TRUE","Dublin","D05","FALSE"
"01/05/2012","130000.00","54, RAVENSDALE ROAD, EAST WALL, DUBLIN","TRUE","Dublin","D03","FALSE"
"01/05/2012","137407.50","6 HEATHFIELD CLOSE, CAPPAGH ROAD, FINGLAS, DUBLIN 11, DUBLIN","TRUE","Dublin","D11","TRUE"
"01/05/2012","260000.00","62B  STRAND STREET, SKERRIES, DUBLIN","TRUE","Dublin","K34","FALSE"
"01/05/2012","117000.00","88 LISMORE ROAD, CRUMLIN, DUBLIN, DUBLIN","TRUE","Dublin","D12","FALSE"
"01/05/2012","88275.00","9 BRIARFIELD WALK, KILBARRACK, DUBLIN 5, DUBLIN","FALSE","Dublin","D05","FALSE"
"01/05/2012","87000.00","APT 150, PREMIER SQUARE, FINGLAS, DUBLIN","TRUE","Dublin","D11","FALSE"
"30/04/2012","415000.00","11 AVOCA ROAD, BLACKROCK, DUBLIN","TRUE","Dublin","A94","FALSE"
"30/04/2012","315300.00","12 DANESWELL ROAD, GLASNEVIN, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"30/04/2012","220000.00","15 CROSSTREES, MAIN STREET, HOWTH, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","320000.00","17 GLENCAIRN DRIVE, LEOPARDSTOWN, DUBLIN","TRUE","Dublin","D18","FALSE"
"30/04/2012","845000.00","18 ST. ANNE'S, AILESBURY ROAD, DUBLIN 4, DUBLIN 4, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","110000.00","2 COLEPARK AVENUE, BALLYFERMOT, DUBLIN 10, DUBLIN","TRUE","Dublin","D10","FALSE"
"30/04/2012","150000.00","2 TEMPLEOGUE LODGE, TEMPLEOGUE, DUBLIN","FALSE","Dublin","NA","FALSE"
"30/04/2012","145000.00","21 FOREST BOULEVARD, RIVERVALLEY, SWORDS, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","105000.00","21 KENNELSFORT ROAD, PALMERSTOWN, DUBLIN","TRUE","Dublin","D20","FALSE"
"30/04/2012","150000.00","24 CONNAUGHT PARADE, PHIBSBOROUGH, DUBLIN 7, DUBLIN","TRUE","Dublin","D07","FALSE"
"30/04/2012","180000.00","27 THE GREEN, KENSINGTON LODGE, ROCHESTOWN AVENUE, DUBLIN","TRUE","Dublin","NA","TRUE"
"30/04/2012","187000.00","3 MEADOWCOURT, STILLORGAN, COUNTY DUBLIN, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","154000.00","39 BRAMBLEFIELD CRESCENT, CLONEE, DUBLIN 15, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","343000.00","3A TRIMLESTON ROAD, BOOTERSTOWN, DUBLIN","TRUE","Dublin","A94","FALSE"
"30/04/2012","225000.00","44 GLEANN NA RI, DRUID VALLEY, CABINTEELY, DUBLIN 18, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","345000.00","52 TEMPLEVILLE DRIVE, TEMPLEOGUE, DUBLIN 6W, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","340000.00","6 EDEN PARK ROAD, GOATSTOWN, DUBLIN, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","188000.00","7 HERMITAGE VALLEY, LUCAN","TRUE","Dublin","K78","FALSE"
"30/04/2012","215000.00","7 LUTTRELLSTOWN PLACE, CASTLEKNOCK, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","45000.00","7 ST. MARY'S ROAD, CRUMLIN, DUBLIN","FALSE","Dublin","NA","FALSE"
"30/04/2012","135000.00","72 KILFENORA ROAD, KIMMAGE, DUBLIN 12, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","370000.00","79 DOLLYMOUNT PARK, CLONTARF, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"30/04/2012","125000.00","8 ROWAN HOUSE, MESPIL ESTATE, DUBLIN 4, DUBLIN","TRUE","Dublin","NA","FALSE"
"30/04/2012","321000.00","8 WESTON PARK, CHURCHTOWN, DUBLIN","TRUE","Dublin","D14","FALSE"
"30/04/2012","46000.00","APARTMENT 12A, EMMET COURT, INCHICORE, DUBLIN 8, DUBLIN","TRUE","Dublin","D08","FALSE"
"30/04/2012","110000.00","APARTMENT 23, SEAGRAVE CLOSE, FINGLAS, DUBLIN 11, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","190000.00","1 ORWELL COURT, BRAEMOR ROAD, CHURCHTOWN, DUBLIN 14, DUBLIN","TRUE","Dublin","D14","FALSE"
"27/04/2012","235000.00","108 WYCKHAM POINT, WYCKHAM WAY, DUNDRUM, DUBLIN","TRUE","Dublin","D16","TRUE"
"27/04/2012","120000.00","11 BULFIN GARDENS, INCHICORE, DUBLIN 8, DUBLIN","TRUE","Dublin","D08","FALSE"
"27/04/2012","300000.00","13 CEDAR AVENUE, RIDGEWOOD, SWORDS, DUBLIN","TRUE","Dublin","K67","TRUE"
"27/04/2012","385000.00","14  BALLYROAN PARK, TEMPLEOGUE, DUBLIN","TRUE","Dublin","D16","FALSE"
"27/04/2012","600000.00","146 HEATHERWALK, PORTMARNOCK, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","465000.00","15A MAYWOOD LAWN, RAHENY, DUBLIN","TRUE","Dublin","D05","FALSE"
"27/04/2012","242290.74","17 BOOTERSTOWN WOOD, BOOTERSTOWN AVENUE, BOOTERSTOWN, DUBLIN","TRUE","Dublin","A94","TRUE"
"27/04/2012","266000.00","18 THORNDALE AVENUE, ARTANE, DUBLIN","TRUE","Dublin","D05","FALSE"
"27/04/2012","675000.00","19 WINDSOR TERRACE, DUBLIN 8, DUBLIN","TRUE","Dublin","D08","FALSE"
"27/04/2012","227000.00","2 CONNAUGHT STREET, GRANGEGORMAN","TRUE","Dublin","NA","FALSE"
"27/04/2012","420000.00","20 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE, DUBLIN","TRUE","Dublin","NA","TRUE"
"27/04/2012","500000.00","21 CULLENSWOOD GARDENS, RANELAGH, DUBLIN","TRUE","Dublin","D06","FALSE"
"27/04/2012","280000.00","21 PEYTON CLOSE, STONEY ROAD, RATHCOOLE, DUBLIN","TRUE","Dublin","NA","TRUE"
"27/04/2012","307000.00","226  BRACKENSTOWN ROAD, SWORDS, CO. DUBLIN, DUBLIN","TRUE","Dublin","K67","FALSE"
"27/04/2012","180000.00","23 ABBEYWOOD CRESCENT, THE OAKS, LUCAN, DUBLIN","TRUE","Dublin","K78","FALSE"
"27/04/2012","119000.00","23 CHERRY GARTH, RIVERVALLEY, SWORDS","TRUE","Dublin","NA","FALSE"
"27/04/2012","151000.00","23 OATFIELD AVENUE, CLONDALKIN, DUBLIN 22, DUBLIN","TRUE","Dublin","D22","FALSE"
"27/04/2012","320000.00","24 BROOKWOOD PARK, ARTANE, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","460000.00","2A LEOPARDSTOWN GROVE, LEOPARDSTOWN, DUBLIN","TRUE","Dublin","A94","FALSE"
"27/04/2012","200000.00","31 KILLINEY TOWERS, KILLINEY, DUBLIN","TRUE","Dublin","A96","FALSE"
"27/04/2012","475000.00","33 GRIFFITH AVENUE, DRUMCONDRA, DUBLIN 9, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"27/04/2012","290000.00","38 BAYVIEW DRIVE, KLLINEY, CO DULBIN, DUBLIN","TRUE","Dublin","A96","FALSE"
"27/04/2012","200000.00","38 JAMESTOWN ROAD, INCHICORE","TRUE","Dublin","D08","FALSE"
"27/04/2012","128000.00","5 LATCHFORD WALK, CASTAHEANEY, DUBLIN","FALSE","Dublin","NA","FALSE"
"27/04/2012","705000.00","6 BUSHFIELD TERRACE, DONNYBROOK, DUBLIN 4, DUBLIN","TRUE","Dublin","D04","FALSE"
"27/04/2012","172500.00","6 FERNCOURT GREEN, OLDCOURT, FIRHOUSE, DUBLIN 24","TRUE","Dublin","NA","FALSE"
"27/04/2012","235000.00","61 TYMON CRESCENT, OLD BAWN, TALLAGHT, DUBLIN","TRUE","Dublin","D24","FALSE"
"27/04/2012","235000.00","62 CULMORE ROAD, PALMERSTOWN, DUBLIN","TRUE","Dublin","D20","FALSE"
"27/04/2012","290000.00","62 THE PARK, BEAUMONT WOODS, BEAUMONT, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"27/04/2012","257500.00","65 ABBEYFIELD, MILLTOWN, DUBLIN 6, DUBLIN","TRUE","Dublin","D06","FALSE"
"27/04/2012","2725000.00","70 PARK AVENUE, SANDYMOUNT, DUBLIN 4, DUBLIN","TRUE","Dublin","D04","FALSE"
"27/04/2012","63000.00","78 KIPPURE PARK, FINGLAS, DUBLIN, DUBLIN 11, DUBLIN","TRUE","Dublin","D11","FALSE"
"27/04/2012","610000.00","79  MOYNE  ROAD, RANELAGH, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","131000.00","79 TYRCONNELL PARK, INCHICORE, DUBLIN 8, DUBLIN","TRUE","Dublin","D08","FALSE"
"27/04/2012","120000.00","86 ST IGNATIOUS ROAD, PHIBSBORO, DUBLIN 7, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","275000.00","87 CELTIC PARK AVENUE, BEAUMONT, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"27/04/2012","41000.00","88 FAIRLAWN ROAD, FINGLAS, DUBLIN","TRUE","Dublin","D11","FALSE"
"27/04/2012","273000.00","89 AVONDALE PARK, RAHENY, DUBLIN","TRUE","Dublin","D05","FALSE"
"27/04/2012","147000.00","9 REGINALD STREET, DUBLIN 8, DUBLIN 8, DUBLIN","TRUE","Dublin","D08","FALSE"
"27/04/2012","213000.00","95 MARLAY VIEW, BALLINTEER AVENUE, BALLINTEER DUBLIN 16, DUBLIN","TRUE","Dublin","D16","FALSE"
"27/04/2012","245000.00","97 VILLA PARK GARDENS, NAVAN ROAD, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"27/04/2012","137500.00","APARTMENT 17, ILLEX HOUSE  MESPIL ESTATE, MESPLIL ROAD, DUBLIN 4, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","75000.00","APARTMENT 1, 13 MONCK PLACE, PHIBSBORO, DUBLIN 7, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","125000.00","APARTMENT 61, BACHELOR'S WALK APARTMENTS, BACHELOR'S WALK, DUBLIN 1, DUBLIN","TRUE","Dublin","D01","FALSE"
"27/04/2012","540000.00","ARD NA GREINE, PORTRANE ROAD, DONABATE, DUBLIN","TRUE","Dublin","K36","FALSE"
"27/04/2012","581497.80","LINDEN LODGE, CASTLEPARK ROAD, DALKEY, DUBLIN","TRUE","Dublin","NA","FALSE"
"27/04/2012","1047000.00","RATHMICHAEL HAVEN, RATHMICHAEL, DUBLIN","TRUE","Dublin","D18","FALSE"
"26/04/2012","88500.00","11 CAPEL STREET, DUBLIN 1, DUBLIN 1, DUBLIN","TRUE","Dublin","D01","FALSE"
"26/04/2012","336500.00","13 COLLEGE DRIVE, TERENURE, DUBLIN","TRUE","Dublin","NA","FALSE"
"26/04/2012","265000.00","16 CABRA DRIVE, CABRA, DUBLIN 7, DUBLIN 7, DUBLIN","TRUE","Dublin","D07","FALSE"
"26/04/2012","119950.00","229 THOMOND ROAD, BALLYFERMOT, DUBLIN, DUBLIN","TRUE","Dublin","D10","FALSE"
"26/04/2012","168500.00","28 ENNELL PARK, ARTANE, DUBLIN 5, DUBLIN","TRUE","Dublin","D05","FALSE"
"26/04/2012","187000.00","29 CHURCH ROAD, EAST WALL, DUBLIN 3, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"26/04/2012","177500.00","29 ST COLUMBAS ROAD UPR, DRUMCONDRA, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"26/04/2012","115000.00","30 SIGURD ROAD, MANOR PLACE, DUBLIN 7, DUBLIN","TRUE","Dublin","NA","FALSE"
"26/04/2012","90000.00","361 KILDARE ROAD, CRUMLIN, DUBLIN 12, DUBLIN","TRUE","Dublin","D12","FALSE"
"26/04/2012","520000.00","38 HOWTH ROAD, SUTTON, DUBLIN","TRUE","Dublin","D13","FALSE"
"26/04/2012","230000.00","38 ST KEVINS PARADE, SOUTH CIRCULAR ROAD, DUBLIN 8, DUBLIN 8, DUBLIN","TRUE","Dublin","NA","FALSE"
"26/04/2012","91025.00","39 YELLOW ROAD, WHITEHALL, DUBLIN 9, DUBLIN","FALSE","Dublin","D09","FALSE"
"26/04/2012","170000.00","43 MERCHAMP, SEAFIELD ROAD EAST, CLONTARF  DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"26/04/2012","210000.00","46 HILLSBROOK AVENUE, PERRYSTOWN, DUBLIN 12, DUBLIN","TRUE","Dublin","D12","FALSE"
"26/04/2012","120000.00","47 CHERRYWOOD DRIVE, CLONDALKIN, DUBLIN 22, DUBLIN","TRUE","Dublin","D22","FALSE"
"26/04/2012","245000.00","48 RATHVALE PARK, AYRFIELD, DUBLIN","TRUE","Dublin","D13","FALSE"
"26/04/2012","290000.00","53 PRIORY WAY, MANOR GROVE, TERENURE, DUBLIN","TRUE","Dublin","NA","FALSE"
"26/04/2012","355000.00","55 LAKELANDS CLOSE, STILLORGAN, DUBLIN","TRUE","Dublin","A94","FALSE"
"26/04/2012","690000.00","62 BEECHWOOD AVENUE LOWER, RANELAGH, DUBLIN 6, DUBLIN","TRUE","Dublin","D06","FALSE"
"26/04/2012","135000.00","7 JUGBACK CRESCENT, SWORDS, DUBLIN","TRUE","Dublin","K67","FALSE"
"26/04/2012","167000.00","77 MCKEE ROAD, FINGLAS, DUBLIN 11, DUBLIN","TRUE","Dublin","D11","FALSE"
"26/04/2012","85000.00","8 WEST WALL, EAST WALL, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"26/04/2012","214000.00","9 PORTERSGATE LAWN, CLONSILLA, DUBLIN","TRUE","Dublin","NA","FALSE"
"26/04/2012","173000.00","APT 53 THE FORUM, BALLYMOSS ROAD, SANDYFORD, DUBLIN 18, DUBLIN","TRUE","Dublin","D18","FALSE"
"26/04/2012","341000.00","CLUAIN ARD, OLD DUBLIN ROAD, STILLORGAN, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","190000.00","113 NEWBROOK AVE, DONAGHMEDE, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","168000.00","12 MACINTOSH PARK, DUN LAOGHAIRE, DUBLIN, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","340000.00","16 PROBY PARK, BARNHILL ROAD, DALKEY, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","220000.00","1A MONTROSE DRIVE, ARTANE, DUBLIN","TRUE","Dublin","D05","FALSE"
"25/04/2012","96000.00","21 WOODVALE GARTH, CLONSILLA, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","160000.00","22, FINGLAS PARK, FINGLAS, DUBLIN 11, DUBLIN","TRUE","Dublin","D11","FALSE"
"25/04/2012","270000.00","28 GLENCAIRN DALE, THE GALLOPS, LEOPARDSTOWN, DUBLIN","TRUE","Dublin","D18","FALSE"
"25/04/2012","95000.00","32 KINAHAN STREET, INFIRMARY ROAD UPPER, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","290000.00","39 PARK DRIVE, THE PARK, CABINTEELY, DUBLIN","TRUE","Dublin","D18","FALSE"
"25/04/2012","120000.00","40 THOMAS MOORE ROAD, WALKINSTOWN, DUBLIN 12, DUBLIN","TRUE","Dublin","D12","FALSE"
"25/04/2012","210000.00","42 PALMERSTON DRIVE, PALMERSTON, DUBLIN 20, DUBLIN","TRUE","Dublin","D20","FALSE"
"25/04/2012","375000.00","43 HENLEY PARK, CHURCHTOWN, DUBLIN 14, DUBLIN 14, DUBLIN","TRUE","Dublin","D14","FALSE"
"25/04/2012","40000.00","46 EUGENE STREET, THE COOMBE, DUBLIN 8, DUBLIN","TRUE","Dublin","NA","FALSE"
"25/04/2012","77000.00","49  MOURNE VIEW, SKERRIES, DUBLIN","FALSE","Dublin","K34","FALSE"
"25/04/2012","270000.00","50 CASTLEROSSE VIEW, BALDOYLE, DUBLIN 13, DUBLIN","TRUE","Dublin","D13","FALSE"
"25/04/2012","225000.00","6 CEDARWOOD CLOSE, GLASNEVIN, DUBLIN 11, DUBLIN","TRUE","Dublin","D11","FALSE"
"25/04/2012","600000.00","APARTMENT 24, 18/21 MOUNT STREET LOWER, DUBLIN","TRUE","Dublin","D02","TRUE"
"25/04/2012","160000.00","APARTMENT 54, VENETIAN HALL, KILLESTER, DUBLIN","TRUE","Dublin","D05","FALSE"
"25/04/2012","95000.00","APT 7 OLD FARM, CARPENTERSTOWN ROAD, CASTLEKNOCK, DUBLIN 15, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","102500.00","1  ST. PETER'S SQUARE, PHIBSBORO, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","595250.00","12 CASTLE ROAD, CLONTARF, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"24/04/2012","105000.00","14 SHEEPMOOR GROVE, BLANCHARDSTOWN, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","58000.00","15 MONTPELLIER COURT, TALLAGHT, DUBLIN 24, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","125000.00","15 THE OAKS, GRATTAN WOOD, DONAGHMEDE, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","306000.00","16 CASTLEROSSE CRESCENT, BALDOYLE, DUBLIN 13, DUBLIN 13, DUBLIN","TRUE","Dublin","D13","FALSE"
"24/04/2012","145000.00","20 SESKIN VIEW ROAD, TALLAGHT, DUBLIN","TRUE","Dublin","D24","FALSE"
"24/04/2012","247000.00","3 ROSEMOUNT, MALAHIDE ROAD, DUBIN 5, DUBLIN","TRUE","Dublin","D05","FALSE"
"24/04/2012","180000.00","30 TOLKA ROAD, DRUMCONDRA, DUBLIN 3, DUBLIN 3, DUBLIN","TRUE","Dublin","D03","FALSE"
"24/04/2012","236500.00","36 BROADFORD PARK, BALLINTEER, DUBLIN 16, DUBLIN","TRUE","Dublin","D16","FALSE"
"24/04/2012","175000.00","39 DUN EMER GREEN, LUSK, DUBLIN","TRUE","Dublin","K45","FALSE"
"24/04/2012","90000.00","56 ANNAMOE ROAD, CABRA, DUBLIN, DUBLIN","FALSE","Dublin","D07","FALSE"
"24/04/2012","50000.00","62 O'MOORE ROAD, BALLYFERMOT, DUBLIN","TRUE","Dublin","D10","FALSE"
"24/04/2012","630000.00","7 BROOKLAWN, MOUNT MERRION AVENUE, BLACKROCK, DUBLIN","TRUE","Dublin","A94","FALSE"
"24/04/2012","192500.00","70 BROOKDALE ROAD, RIVERVALLEY, SWORDS, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","90000.00","9 KAVANAGH HALL, COLLEGE WOOD, CASTLEKNOCK, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","156000.00","APT 390 CASTLEFORBES SQUARE, UPPER MAYOR STREET, DUBLIN 1, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","175000.00","APT. 37 ROCHDALE, HONEYPARK, DUNLAOGHAIRE, DUBLIN","FALSE","Dublin","NA","TRUE"
"24/04/2012","152000.00","APT. 382 CASTLEFORBES SQUARE, UPPER MAYOR STREET, DUBLIN 1, DUBLIN","TRUE","Dublin","NA","FALSE"
"24/04/2012","115000.00","HOLLYWOOD RATH, HOLLYSTOWN, DUBLIN 15, DUBLIN","TRUE","Dublin","NA","FALSE"
"23/04/2012","190000.00","14  SHANOWEN ROAD, SANTRY, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"23/04/2012","215000.00","17  MOY GLAS DALE, LUCAN, DUBLIN","TRUE","Dublin","K78","FALSE"
"23/04/2012","265000.00","219  COLLINSWOOD, COLLINS AVENUE, DUBLIN","TRUE","Dublin","D09","FALSE"
"23/04/2012","1100000.00","221 UPPER RATHMINES ROAD, RATHMINES, DUBLIN 6, DUBLIN","TRUE","Dublin","D06","FALSE"
"23/04/2012","197500.00","239 PEARSE ROAD, SALLYNOGGIN, COUNTY DUBLIN, DUBLIN","TRUE","Dublin","A96","FALSE"
"23/04/2012","637500.00","34 STILLORGAN GROVE, STILLORGAN, DUBLIN","TRUE","Dublin","A94","FALSE"
"23/04/2012","360000.00","35 BALLINTEER AVENUE, BALLINTEER, DUBLIN 16, DUBLIN","TRUE","Dublin","D16","FALSE"
"23/04/2012","265000.00","35 BARTON ROAD, RATHFARNHAM, DUBLIN 14, DUBLIN","TRUE","Dublin","D14","FALSE"
"23/04/2012","401000.00","43 DARGLE ROAD, BLACKROCK, CO DUBLIN, DUBLIN","TRUE","Dublin","A94","FALSE"
"23/04/2012","250000.00","56 BARTON DRIVE, RATHFARNHAM, DUBLIN 14, DUBLIN","TRUE","Dublin","D14","FALSE"
"23/04/2012","483500.00","6 LESLIE AVENUE, DALKEY, DUBLIN","TRUE","Dublin","A96","FALSE"
"23/04/2012","140000.00","86 IVY COURT, BEAUMONT WOODS, BEAUMONT, DUBLIN 9, DUBLIN","TRUE","Dublin","D09","FALSE"
"23/04/2012","105000.00","87 CARNLOUGH ROAD, CABRA, DUBLIN 7, DUBLIN 7, DUBLIN","TRUE","Dublin","D07","FALSE"
"23/04/2012","160000.00","APT 21 AUBURN PARK, AUBURN AVENUE, CASTLEKNOCK, DUBLIN 15, DUBLIN","TRUE","Dublin","NA","FALSE"
"23/04/2012","215000.00","HARBOURNE HOUSE, SLADE VALLEY, BRITTAS, DUBLIN","TRUE","Dublin","NA","FALSE"
"21/04/2012","340000.00","43 BRAEMOR ROAD, CHURCHTOWN, DUBLIN","TRUE","Dublin","D14","FALSE"
"20/04/2012","170000.00","10 FINDLATER STREET, GLASTHULE, DUBLIN","TRUE","Dublin","A96","FALSE"
"20/04/2012","100000.00","10 NEW WAPPING STREET, NORTH WALL, DUBLIN","TRUE","Dublin","NA","FALSE"
"20/04/2012","130000.00","11 MUNSTER STREET, PHIBSBORO, DUBLIN 7, DUBLIN","TRUE","Dublin","D07","FALSE"
"20/04/2012","235000.00","118 WEDGEWOOD, SANDYFORD, DUBLIN","TRUE","Dublin","D16","FALSE"
